Time,Year,Month,Day,Hour,Weekday,Week,Load,Load_mod,Solar,Wind-Off,Wind-On,WindTot,Avail_Off,Avail_On,Avail_Win,Avail_Sol,Order,Max_Load,Dem_Inc
29.06.2018 15:00 - 29.06.2018 16:00,2018,6,29,15,6,26,33913,0.833,5023,0,3245,3245,0,0.202,0.202,0.867,4311,,
29.06.2018 16:00 - 29.06.2018 17:00,2018,6,29,16,6,26,33702,0.828,4617,0,3676,3676,0,0.229,0.229,0.797,4312,,
29.06.2018 17:00 - 29.06.2018 18:00,2018,6,29,17,6,26,33480,0.823,4056,0,3858,3858,0,0.24,0.24,0.7,4313,,
29.06.2018 18:00 - 29.06.2018 19:00,2018,6,29,18,6,26,32866,0.808,3503,0,3888,3888,0,0.242,0.242,0.605,4314,,
29.06.2018 19:00 - 29.06.2018 20:00,2018,6,29,19,6,26,32425,0.797,2742,0,4365,4365,0,0.272,0.272,0.473,4315,,
29.06.2018 20:00 - 29.06.2018 21:00,2018,6,29,20,6,26,31803,0.782,1720,0,4378,4378,0,0.273,0.273,0.297,4316,,
29.06.2018 21:00 - 29.06.2018 22:00,2018,6,29,21,6,26,31206,0.767,892,0,4353,4353,0,0.271,0.271,0.154,4317,,
29.06.2018 22:00 - 29.06.2018 23:00,2018,6,29,22,6,26,30656,0.753,665,0,4310,4310,0,0.268,0.268,0.115,4318,,
29.06.2018 23:00 - 30.06.2018 00:00,2018,6,29,23,6,26,28702,0.705,655,0,4200,4200,0,0.261,0.261,0.113,4319,,
30.06.2018 00:00 - 30.06.2018 01:00,2018,6,29,24,7,26,27957,0.687,643,0,4345,4345,0,0.27,0.27,0.111,4320,,
30.06.2018 01:00 - 30.06.2018 02:00,2018,6,30,1,7,26,26414,0.649,552,0,4476,4476,0,0.279,0.279,0.095,4321,,
30.06.2018 02:00 - 30.06.2018 03:00,2018,6,30,2,7,26,25080,0.616,517,0,4617,4617,0,0.287,0.287,0.089,4322,,
30.06.2018 03:00 - 30.06.2018 04:00,2018,6,30,3,7,26,24330,0.598,490,0,4448,4448,0,0.277,0.277,0.085,4323,,
30.06.2018 04:00 - 30.06.2018 05:00,2018,6,30,4,7,26,23956,0.589,399,0,4183,4183,0,0.26,0.26,0.069,4324,,
30.06.2018 05:00 - 30.06.2018 06:00,2018,6,30,5,7,26,23763,0.584,210,0,3612,3612,0,0.225,0.225,0.036,4325,,
30.06.2018 06:00 - 30.06.2018 07:00,2018,6,30,6,7,26,23722,0.583,124,0,3528,3528,0,0.22,0.22,0.021,4326,,
30.06.2018 07:00 - 30.06.2018 08:00,2018,6,30,7,7,26,24234,0.596,261,0,3158,3158,0,0.197,0.197,0.045,4327,,
30.06.2018 08:00 - 30.06.2018 09:00,2018,6,30,8,7,26,26160,0.643,814,0,2767,2767,0,0.172,0.172,0.141,4328,,
30.06.2018 09:00 - 30.06.2018 10:00,2018,6,30,9,7,26,28311,0.696,1506,0,2532,2532,0,0.158,0.158,0.26,4329,,
30.06.2018 10:00 - 30.06.2018 11:00,2018,6,30,10,7,26,29972,0.737,2201,0,2578,2578,0,0.16,0.16,0.38,4330,,
30.06.2018 11:00 - 30.06.2018 12:00,2018,6,30,11,7,26,30712,0.755,2725,0,2855,2855,0,0.178,0.178,0.47,4331,,
30.06.2018 12:00 - 30.06.2018 13:00,2018,6,30,12,7,26,30933,0.76,3149,0,3339,3339,0,0.208,0.208,0.544,4332,,
30.06.2018 13:00 - 30.06.2018 14:00,2018,6,30,13,7,26,31161,0.766,3317,0,3733,3733,0,0.232,0.232,0.573,4333,,
30.06.2018 14:00 - 30.06.2018 15:00,2018,6,30,14,7,26,30643,0.753,3433,0,4720,4720,0,0.294,0.294,0.593,4334,,
30.06.2018 15:00 - 30.06.2018 16:00,2018,6,30,15,7,26,29610,0.728,3196,0,5487,5487,0,0.342,0.342,0.552,4335,,
30.06.2018 16:00 - 30.06.2018 17:00,2018,6,30,16,7,26,28967,0.712,2806,0,5675,5675,0,0.353,0.353,0.484,4336,,
30.06.2018 17:00 - 30.06.2018 18:00,2018,6,30,17,7,26,28840,0.709,2566,0,5440,5440,0,0.339,0.339,0.443,4337,,
30.06.2018 18:00 - 30.06.2018 19:00,2018,6,30,18,7,26,28582,0.702,2145,0,5180,5180,0,0.322,0.322,0.37,4338,,
30.06.2018 19:00 - 30.06.2018 20:00,2018,6,30,19,7,26,28581,0.702,1638,0,3970,3970,0,0.247,0.247,0.283,4339,,
30.06.2018 20:00 - 30.06.2018 21:00,2018,6,30,20,7,26,28506,0.701,990,0,3017,3017,0,0.188,0.188,0.171,4340,,
30.06.2018 21:00 - 30.06.2018 22:00,2018,6,30,21,7,26,28608,0.703,348,0,2469,2469,0,0.154,0.154,0.06,4341,,
30.06.2018 22:00 - 30.06.2018 23:00,2018,6,30,22,7,26,28903,0.71,145,0,2336,2336,0,0.145,0.145,0.025,4342,,
30.06.2018 23:00 - 01.07.2018 00:00,2018,6,30,23,7,26,27246,0.67,125,0,2007,2007,0,0.125,0.125,0.022,4343,,
01.07.2018 00:00 - 01.07.2018 01:00,2018,6,30,24,1,27,25657,0.631,104,0,1792,1792,0,0.112,0.112,0.018,4344,,
01.07.2018 01:00 - 01.07.2018 02:00,2018,7,1,1,1,27,24090,0.592,98,0,1615,1615,0,0.101,0.101,0.017,4345,,
01.07.2018 02:00 - 01.07.2018 03:00,2018,7,1,2,1,27,22924,0.563,97,0,1559,1559,0,0.097,0.097,0.017,4346,,
01.07.2018 03:00 - 01.07.2018 04:00,2018,7,1,3,1,27,22334,0.549,96,0,1518,1518,0,0.095,0.095,0.017,4347,,
01.07.2018 04:00 - 01.07.2018 05:00,2018,7,1,4,1,27,21903,0.538,97,0,1352,1352,0,0.084,0.084,0.017,4348,,
01.07.2018 05:00 - 01.07.2018 06:00,2018,7,1,5,1,27,21520,0.529,98,0,1246,1246,0,0.078,0.078,0.017,4349,,
01.07.2018 06:00 - 01.07.2018 07:00,2018,7,1,6,1,27,21368,0.525,100,0,1279,1279,0,0.08,0.08,0.017,4350,,
01.07.2018 07:00 - 01.07.2018 08:00,2018,7,1,7,1,27,21291,0.523,240,0,1344,1344,0,0.084,0.084,0.041,4351,,
01.07.2018 08:00 - 01.07.2018 09:00,2018,7,1,8,1,27,22570,0.555,803,0,1242,1242,0,0.077,0.077,0.139,4352,,
01.07.2018 09:00 - 01.07.2018 10:00,2018,7,1,9,1,27,24388,0.599,1690,0,1181,1181,0,0.074,0.074,0.292,4353,,
01.07.2018 10:00 - 01.07.2018 11:00,2018,7,1,10,1,27,25963,0.638,2598,0,1313,1313,0,0.082,0.082,0.449,4354,,
01.07.2018 11:00 - 01.07.2018 12:00,2018,7,1,11,1,27,26848,0.66,3249,0,1472,1472,0,0.092,0.092,0.561,4355,,
01.07.2018 12:00 - 01.07.2018 13:00,2018,7,1,12,1,27,27451,0.675,3608,0,1994,1994,0,0.124,0.124,0.623,4356,,
01.07.2018 13:00 - 01.07.2018 14:00,2018,7,1,13,1,27,27952,0.687,3920,0,2821,2821,0,0.176,0.176,0.677,4357,,
01.07.2018 14:00 - 01.07.2018 15:00,2018,7,1,14,1,27,28153,0.692,3988,0,3718,3718,0,0.231,0.231,0.689,4358,,
01.07.2018 15:00 - 01.07.2018 16:00,2018,7,1,15,1,27,27341,0.672,3904,0,4293,4293,0,0.267,0.267,0.674,4359,,
01.07.2018 16:00 - 01.07.2018 17:00,2018,7,1,16,1,27,26724,0.657,3777,0,4979,4979,0,0.31,0.31,0.652,4360,,
01.07.2018 17:00 - 01.07.2018 18:00,2018,7,1,17,1,27,26355,0.648,3530,0,4880,4880,0,0.304,0.304,0.609,4361,,
01.07.2018 18:00 - 01.07.2018 19:00,2018,7,1,18,1,27,26132,0.642,3060,0,4839,4839,0,0.301,0.301,0.528,4362,,
01.07.2018 19:00 - 01.07.2018 20:00,2018,7,1,19,1,27,26550,0.652,2491,0,4948,4948,0,0.308,0.308,0.43,4363,,
01.07.2018 20:00 - 01.07.2018 21:00,2018,7,1,20,1,27,27009,0.664,1617,0,4925,4925,0,0.307,0.307,0.279,4364,,
01.07.2018 21:00 - 01.07.2018 22:00,2018,7,1,21,1,27,27768,0.682,772,0,4357,4357,0,0.271,0.271,0.133,4365,,
01.07.2018 22:00 - 01.07.2018 23:00,2018,7,1,22,1,27,28830,0.708,499,0,3940,3940,0,0.245,0.245,0.086,4366,,
01.07.2018 23:00 - 02.07.2018 00:00,2018,7,1,23,1,27,27283,0.67,461,0,3710,3710,0,0.231,0.231,0.08,4367,,
02.07.2018 00:00 - 02.07.2018 01:00,2018,7,1,24,2,27,25336,0.623,408,0,3577,3577,0,0.223,0.223,0.07,4368,,
02.07.2018 01:00 - 02.07.2018 02:00,2018,7,2,1,2,27,23870,0.587,374,0,3412,3412,0,0.212,0.212,0.065,4369,,
02.07.2018 02:00 - 02.07.2018 03:00,2018,7,2,2,2,27,23016,0.566,317,0,3347,3347,0,0.208,0.208,0.055,4370,,
02.07.2018 03:00 - 02.07.2018 04:00,2018,7,2,3,2,27,22595,0.555,270,0,3241,3241,0,0.202,0.202,0.047,4371,,
02.07.2018 04:00 - 02.07.2018 05:00,2018,7,2,4,2,27,22532,0.554,252,0,3119,3119,0,0.194,0.194,0.044,4372,,
02.07.2018 05:00 - 02.07.2018 06:00,2018,7,2,5,2,27,23045,0.566,227,0,3096,3096,0,0.193,0.193,0.039,4373,,
02.07.2018 06:00 - 02.07.2018 07:00,2018,7,2,6,2,27,25101,0.617,145,0,3003,3003,0,0.187,0.187,0.025,4374,,
02.07.2018 07:00 - 02.07.2018 08:00,2018,7,2,7,2,27,27738,0.682,279,0,2819,2819,0,0.175,0.175,0.048,4375,,
02.07.2018 08:00 - 02.07.2018 09:00,2018,7,2,8,2,27,30099,0.74,926,0,2283,2283,0,0.142,0.142,0.16,4376,,
02.07.2018 09:00 - 02.07.2018 10:00,2018,7,2,9,2,27,32192,0.791,1886,0,1973,1973,0,0.123,0.123,0.326,4377,,
02.07.2018 10:00 - 02.07.2018 11:00,2018,7,2,10,2,27,33370,0.82,2670,0,1882,1882,0,0.117,0.117,0.461,4378,,
02.07.2018 11:00 - 02.07.2018 12:00,2018,7,2,11,2,27,34132,0.839,3110,0,1805,1805,0,0.112,0.112,0.537,4379,,
02.07.2018 12:00 - 02.07.2018 13:00,2018,7,2,12,2,27,34817,0.856,3482,0,1815,1815,0,0.113,0.113,0.601,4380,,
02.07.2018 13:00 - 02.07.2018 14:00,2018,7,2,13,2,27,35144,0.864,3771,0,2064,2064,0,0.128,0.128,0.651,4381,,
02.07.2018 14:00 - 02.07.2018 15:00,2018,7,2,14,2,27,34492,0.848,3927,0,2400,2400,0,0.149,0.149,0.678,4382,,
02.07.2018 15:00 - 02.07.2018 16:00,2018,7,2,15,2,27,33743,0.829,3980,0,2648,2648,0,0.165,0.165,0.687,4383,,
02.07.2018 16:00 - 02.07.2018 17:00,2018,7,2,16,2,27,33534,0.824,3962,0,2791,2791,0,0.174,0.174,0.684,4384,,
02.07.2018 17:00 - 02.07.2018 18:00,2018,7,2,17,2,27,33580,0.825,3656,0,2834,2834,0,0.176,0.176,0.631,4385,,
02.07.2018 18:00 - 02.07.2018 19:00,2018,7,2,18,2,27,33016,0.811,3170,0,2826,2826,0,0.176,0.176,0.547,4386,,
02.07.2018 19:00 - 02.07.2018 20:00,2018,7,2,19,2,27,32484,0.798,2630,0,2851,2851,0,0.177,0.177,0.454,4387,,
02.07.2018 20:00 - 02.07.2018 21:00,2018,7,2,20,2,27,32228,0.792,1734,0,2804,2804,0,0.175,0.175,0.299,4388,,
02.07.2018 21:00 - 02.07.2018 22:00,2018,7,2,21,2,27,32112,0.789,751,0,2654,2654,0,0.165,0.165,0.13,4389,,
02.07.2018 22:00 - 02.07.2018 23:00,2018,7,2,22,2,27,31625,0.777,424,0,2617,2617,0,0.163,0.163,0.073,4390,,
02.07.2018 23:00 - 03.07.2018 00:00,2018,7,2,23,2,27,29106,0.715,402,0,2521,2521,0,0.157,0.157,0.069,4391,,
03.07.2018 00:00 - 03.07.2018 01:00,2018,7,2,24,3,27,27801,0.683,365,0,2271,2271,0,0.141,0.141,0.063,4392,,
03.07.2018 01:00 - 03.07.2018 02:00,2018,7,3,1,3,27,26265,0.645,303,0,2114,2114,0,0.132,0.132,0.052,4393,,
03.07.2018 02:00 - 03.07.2018 03:00,2018,7,3,2,3,27,25182,0.619,225,0,2242,2242,0,0.14,0.14,0.039,4394,,
03.07.2018 03:00 - 03.07.2018 04:00,2018,7,3,3,3,27,24668,0.606,194,0,2211,2211,0,0.138,0.138,0.033,4395,,
03.07.2018 04:00 - 03.07.2018 05:00,2018,7,3,4,3,27,24529,0.603,194,0,2035,2035,0,0.127,0.127,0.033,4396,,
03.07.2018 05:00 - 03.07.2018 06:00,2018,7,3,5,3,27,24858,0.611,155,0,1695,1695,0,0.106,0.106,0.027,4397,,
03.07.2018 06:00 - 03.07.2018 07:00,2018,7,3,6,3,27,26475,0.651,116,0,1405,1405,0,0.087,0.087,0.02,4398,,
03.07.2018 07:00 - 03.07.2018 08:00,2018,7,3,7,3,27,28748,0.706,297,0,1117,1117,0,0.07,0.07,0.051,4399,,
03.07.2018 08:00 - 03.07.2018 09:00,2018,7,3,8,3,27,31141,0.765,1048,0,755,755,0,0.047,0.047,0.181,4400,,
03.07.2018 09:00 - 03.07.2018 10:00,2018,7,3,9,3,27,33302,0.818,2803,0,571,571,0,0.036,0.036,0.484,4401,,
03.07.2018 10:00 - 03.07.2018 11:00,2018,7,3,10,3,27,34577,0.85,4222,0,596,596,0,0.037,0.037,0.729,4402,,
03.07.2018 11:00 - 03.07.2018 12:00,2018,7,3,11,3,27,35453,0.871,4781,0,818,818,0,0.051,0.051,0.825,4403,,
03.07.2018 12:00 - 03.07.2018 13:00,2018,7,3,12,3,27,36145,0.888,5070,0,1136,1136,0,0.071,0.071,0.875,4404,,
03.07.2018 13:00 - 03.07.2018 14:00,2018,7,3,13,3,27,36391,0.894,5275,0,1445,1445,0,0.09,0.09,0.911,4405,,
03.07.2018 14:00 - 03.07.2018 15:00,2018,7,3,14,3,27,35749,0.879,5319,0,1733,1733,0,0.108,0.108,0.918,4406,,
03.07.2018 15:00 - 03.07.2018 16:00,2018,7,3,15,3,27,34848,0.856,5203,0,2295,2295,0,0.143,0.143,0.898,4407,,
03.07.2018 16:00 - 03.07.2018 17:00,2018,7,3,16,3,27,34655,0.852,5006,0,2667,2667,0,0.166,0.166,0.864,4408,,
03.07.2018 17:00 - 03.07.2018 18:00,2018,7,3,17,3,27,34771,0.854,4604,0,2779,2779,0,0.173,0.173,0.795,4409,,
03.07.2018 18:00 - 03.07.2018 19:00,2018,7,3,18,3,27,34205,0.841,4066,0,2704,2704,0,0.168,0.168,0.702,4410,,
03.07.2018 19:00 - 03.07.2018 20:00,2018,7,3,19,3,27,33657,0.827,3281,0,2747,2747,0,0.171,0.171,0.566,4411,,
03.07.2018 20:00 - 03.07.2018 21:00,2018,7,3,20,3,27,33120,0.814,2170,0,2861,2861,0,0.178,0.178,0.375,4412,,
03.07.2018 21:00 - 03.07.2018 22:00,2018,7,3,21,3,27,32677,0.803,1020,0,2755,2755,0,0.172,0.172,0.176,4413,,
03.07.2018 22:00 - 03.07.2018 23:00,2018,7,3,22,3,27,32141,0.79,671,0,2580,2580,0,0.161,0.161,0.116,4414,,
03.07.2018 23:00 - 04.07.2018 00:00,2018,7,3,23,3,27,29865,0.734,633,0,2432,2432,0,0.151,0.151,0.109,4415,,
04.07.2018 00:00 - 04.07.2018 01:00,2018,7,3,24,4,27,28297,0.695,628,0,2294,2294,0,0.143,0.143,0.108,4416,,
04.07.2018 01:00 - 04.07.2018 02:00,2018,7,4,1,4,27,26571,0.653,615,0,2331,2331,0,0.145,0.145,0.106,4417,,
04.07.2018 02:00 - 04.07.2018 03:00,2018,7,4,2,4,27,25371,0.623,571,0,2480,2480,0,0.154,0.154,0.099,4418,,
04.07.2018 03:00 - 04.07.2018 04:00,2018,7,4,3,4,27,24916,0.612,568,0,2561,2561,0,0.159,0.159,0.098,4419,,
04.07.2018 04:00 - 04.07.2018 05:00,2018,7,4,4,4,27,24489,0.602,568,0,2578,2578,0,0.16,0.16,0.098,4420,,
04.07.2018 05:00 - 04.07.2018 06:00,2018,7,4,5,4,27,24823,0.61,558,0,2585,2585,0,0.161,0.161,0.096,4421,,
04.07.2018 06:00 - 04.07.2018 07:00,2018,7,4,6,4,27,26410,0.649,416,0,2562,2562,0,0.159,0.159,0.072,4422,,
04.07.2018 07:00 - 04.07.2018 08:00,2018,7,4,7,4,27,28522,0.701,416,0,2379,2379,0,0.148,0.148,0.072,4423,,
04.07.2018 08:00 - 04.07.2018 09:00,2018,7,4,8,4,27,30936,0.76,1141,0,1865,1865,0,0.116,0.116,0.197,4424,,
04.07.2018 09:00 - 04.07.2018 10:00,2018,7,4,9,4,27,33023,0.812,2857,0,1587,1587,0,0.099,0.099,0.493,4425,,
04.07.2018 10:00 - 04.07.2018 11:00,2018,7,4,10,4,27,34175,0.84,4107,0,1883,1883,0,0.117,0.117,0.709,4426,,
04.07.2018 11:00 - 04.07.2018 12:00,2018,7,4,11,4,27,34992,0.86,4733,0,2485,2485,0,0.155,0.155,0.817,4427,,
04.07.2018 12:00 - 04.07.2018 13:00,2018,7,4,12,4,27,35600,0.875,5032,0,3582,3582,0,0.223,0.223,0.869,4428,,
04.07.2018 13:00 - 04.07.2018 14:00,2018,7,4,13,4,27,35881,0.882,5185,0,4991,4991,0,0.311,0.311,0.895,4429,,
04.07.2018 14:00 - 04.07.2018 15:00,2018,7,4,14,4,27,35136,0.863,5119,0,6207,6207,0,0.386,0.386,0.884,4430,,
04.07.2018 15:00 - 04.07.2018 16:00,2018,7,4,15,4,27,34467,0.847,5076,0,6924,6924,0,0.431,0.431,0.876,4431,,
04.07.2018 16:00 - 04.07.2018 17:00,2018,7,4,16,4,27,34293,0.843,4708,0,7743,7743,0,0.482,0.482,0.813,4432,,
04.07.2018 17:00 - 04.07.2018 18:00,2018,7,4,17,4,27,34197,0.84,4311,0,8524,8524,0,0.531,0.531,0.744,4433,,
04.07.2018 18:00 - 04.07.2018 19:00,2018,7,4,18,4,27,33663,0.827,3596,0,9110,9110,0,0.567,0.567,0.621,4434,,
04.07.2018 19:00 - 04.07.2018 20:00,2018,7,4,19,4,27,33140,0.814,2808,0,9094,9094,0,0.566,0.566,0.485,4435,,
04.07.2018 20:00 - 04.07.2018 21:00,2018,7,4,20,4,27,32467,0.798,1928,0,8713,8713,0,0.542,0.542,0.333,4436,,
04.07.2018 21:00 - 04.07.2018 22:00,2018,7,4,21,4,27,32135,0.79,948,0,7800,7800,0,0.486,0.486,0.164,4437,,
04.07.2018 22:00 - 04.07.2018 23:00,2018,7,4,22,4,27,31587,0.776,634,0,7151,7151,0,0.445,0.445,0.109,4438,,
04.07.2018 23:00 - 05.07.2018 00:00,2018,7,4,23,4,27,29353,0.721,571,0,7012,7012,0,0.437,0.437,0.099,4439,,
05.07.2018 00:00 - 05.07.2018 01:00,2018,7,4,24,5,27,28100,0.691,549,0,6971,6971,0,0.434,0.434,0.095,4440,,
05.07.2018 01:00 - 05.07.2018 02:00,2018,7,5,1,5,27,26396,0.649,539,0,6683,6683,0,0.416,0.416,0.093,4441,,
05.07.2018 02:00 - 05.07.2018 03:00,2018,7,5,2,5,27,25306,0.622,496,0,6363,6363,0,0.396,0.396,0.086,4442,,
05.07.2018 03:00 - 05.07.2018 04:00,2018,7,5,3,5,27,24776,0.609,475,0,5939,5939,0,0.37,0.37,0.082,4443,,
05.07.2018 04:00 - 05.07.2018 05:00,2018,7,5,4,5,27,24535,0.603,474,0,5198,5198,0,0.324,0.324,0.082,4444,,
05.07.2018 05:00 - 05.07.2018 06:00,2018,7,5,5,5,27,24883,0.611,412,0,4681,4681,0,0.291,0.291,0.071,4445,,
05.07.2018 06:00 - 05.07.2018 07:00,2018,7,5,6,5,27,26324,0.647,227,0,4337,4337,0,0.27,0.27,0.039,4446,,
05.07.2018 07:00 - 05.07.2018 08:00,2018,7,5,7,5,27,28428,0.699,339,0,3811,3811,0,0.237,0.237,0.059,4447,,
05.07.2018 08:00 - 05.07.2018 09:00,2018,7,5,8,5,27,30654,0.753,1158,0,3232,3232,0,0.201,0.201,0.2,4448,,
05.07.2018 09:00 - 05.07.2018 10:00,2018,7,5,9,5,27,32757,0.805,3075,0,2858,2858,0,0.178,0.178,0.531,4449,,
05.07.2018 10:00 - 05.07.2018 11:00,2018,7,5,10,5,27,33818,0.831,4391,0,2614,2614,0,0.163,0.163,0.758,4450,,
05.07.2018 11:00 - 05.07.2018 12:00,2018,7,5,11,5,27,34561,0.849,4911,0,2654,2654,0,0.165,0.165,0.848,4451,,
05.07.2018 12:00 - 05.07.2018 13:00,2018,7,5,12,5,27,35386,0.87,5206,0,2731,2731,0,0.17,0.17,0.899,4452,,
05.07.2018 13:00 - 05.07.2018 14:00,2018,7,5,13,5,27,35699,0.877,5332,0,2868,2868,0,0.179,0.179,0.921,4453,,
05.07.2018 14:00 - 05.07.2018 15:00,2018,7,5,14,5,27,35031,0.861,5371,0,2977,2977,0,0.185,0.185,0.927,4454,,
05.07.2018 15:00 - 05.07.2018 16:00,2018,7,5,15,5,27,34206,0.841,5275,0,3087,3087,0,0.192,0.192,0.911,4455,,
05.07.2018 16:00 - 05.07.2018 17:00,2018,7,5,16,5,27,33887,0.833,5074,0,3219,3219,0,0.2,0.2,0.876,4456,,
05.07.2018 17:00 - 05.07.2018 18:00,2018,7,5,17,5,27,33815,0.831,4662,0,3384,3384,0,0.211,0.211,0.805,4457,,
05.07.2018 18:00 - 05.07.2018 19:00,2018,7,5,18,5,27,33419,0.821,4138,0,3429,3429,0,0.213,0.213,0.714,4458,,
05.07.2018 19:00 - 05.07.2018 20:00,2018,7,5,19,5,27,33014,0.811,3348,0,3468,3468,0,0.216,0.216,0.578,4459,,
05.07.2018 20:00 - 05.07.2018 21:00,2018,7,5,20,5,27,32418,0.797,2207,0,3551,3551,0,0.221,0.221,0.381,4460,,
05.07.2018 21:00 - 05.07.2018 22:00,2018,7,5,21,5,27,32073,0.788,1062,0,3539,3539,0,0.22,0.22,0.183,4461,,
05.07.2018 22:00 - 05.07.2018 23:00,2018,7,5,22,5,27,31556,0.775,713,0,3644,3644,0,0.227,0.227,0.123,4462,,
05.07.2018 23:00 - 06.07.2018 00:00,2018,7,5,23,5,27,29356,0.721,686,0,3670,3670,0,0.228,0.228,0.118,4463,,
06.07.2018 00:00 - 06.07.2018 01:00,2018,7,5,24,6,27,27998,0.688,685,0,3602,3602,0,0.224,0.224,0.118,4464,,
06.07.2018 01:00 - 06.07.2018 02:00,2018,7,6,1,6,27,26373,0.648,679,0,3461,3461,0,0.215,0.215,0.117,4465,,
06.07.2018 02:00 - 06.07.2018 03:00,2018,7,6,2,6,27,25277,0.621,673,0,3228,3228,0,0.201,0.201,0.116,4466,,
06.07.2018 03:00 - 06.07.2018 04:00,2018,7,6,3,6,27,24745,0.608,675,0,3013,3013,0,0.188,0.188,0.117,4467,,
06.07.2018 04:00 - 06.07.2018 05:00,2018,7,6,4,6,27,24403,0.6,678,0,2757,2757,0,0.172,0.172,0.117,4468,,
06.07.2018 05:00 - 06.07.2018 06:00,2018,7,6,5,6,27,24691,0.607,667,0,2680,2680,0,0.167,0.167,0.115,4469,,
06.07.2018 06:00 - 06.07.2018 07:00,2018,7,6,6,6,27,26252,0.645,508,0,2638,2638,0,0.164,0.164,0.088,4470,,
06.07.2018 07:00 - 06.07.2018 08:00,2018,7,6,7,6,27,28473,0.7,403,0,2486,2486,0,0.155,0.155,0.07,4471,,
06.07.2018 08:00 - 06.07.2018 09:00,2018,7,6,8,6,27,30666,0.754,1183,0,2032,2032,0,0.127,0.127,0.204,4472,,
06.07.2018 09:00 - 06.07.2018 10:00,2018,7,6,9,6,27,32681,0.803,3121,0,1769,1769,0,0.11,0.11,0.539,4473,,
06.07.2018 10:00 - 06.07.2018 11:00,2018,7,6,10,6,27,33891,0.833,4393,0,1594,1594,0,0.099,0.099,0.758,4474,,
06.07.2018 11:00 - 06.07.2018 12:00,2018,7,6,11,6,27,34683,0.852,4966,0,1417,1417,0,0.088,0.088,0.857,4475,,
06.07.2018 12:00 - 06.07.2018 13:00,2018,7,6,12,6,27,35451,0.871,5262,0,1348,1348,0,0.084,0.084,0.908,4476,,
06.07.2018 13:00 - 06.07.2018 14:00,2018,7,6,13,6,27,35791,0.88,5319,0,1425,1425,0,0.089,0.089,0.918,4477,,
06.07.2018 14:00 - 06.07.2018 15:00,2018,7,6,14,6,27,34964,0.859,5229,0,1483,1483,0,0.092,0.092,0.903,4478,,
06.07.2018 15:00 - 06.07.2018 16:00,2018,7,6,15,6,27,33971,0.835,4867,0,1597,1597,0,0.099,0.099,0.84,4479,,
06.07.2018 16:00 - 06.07.2018 17:00,2018,7,6,16,6,27,33761,0.83,4563,0,1731,1731,0,0.108,0.108,0.788,4480,,
06.07.2018 17:00 - 06.07.2018 18:00,2018,7,6,17,6,27,33622,0.826,4136,0,2050,2050,0,0.128,0.128,0.714,4481,,
06.07.2018 18:00 - 06.07.2018 19:00,2018,7,6,18,6,27,33079,0.813,3513,0,2524,2524,0,0.157,0.157,0.607,4482,,
06.07.2018 19:00 - 06.07.2018 20:00,2018,7,6,19,6,27,32631,0.802,2932,0,3018,3018,0,0.188,0.188,0.506,4483,,
06.07.2018 20:00 - 06.07.2018 21:00,2018,7,6,20,6,27,32062,0.788,1932,0,3444,3444,0,0.214,0.214,0.334,4484,,
06.07.2018 21:00 - 06.07.2018 22:00,2018,7,6,21,6,27,31507,0.774,929,0,3900,3900,0,0.243,0.243,0.16,4485,,
06.07.2018 22:00 - 06.07.2018 23:00,2018,7,6,22,6,27,30923,0.76,674,0,4466,4466,0,0.278,0.278,0.116,4486,,
06.07.2018 23:00 - 07.07.2018 00:00,2018,7,6,23,6,27,28894,0.71,635,0,4708,4708,0,0.293,0.293,0.11,4487,,
07.07.2018 00:00 - 07.07.2018 01:00,2018,7,6,24,7,27,27807,0.683,582,0,4670,4670,0,0.291,0.291,0.1,4488,,
07.07.2018 01:00 - 07.07.2018 02:00,2018,7,7,1,7,27,26339,0.647,468,0,4367,4367,0,0.272,0.272,0.081,4489,,
07.07.2018 02:00 - 07.07.2018 03:00,2018,7,7,2,7,27,25043,0.615,428,0,3966,3966,0,0.247,0.247,0.074,4490,,
07.07.2018 03:00 - 07.07.2018 04:00,2018,7,7,3,7,27,24090,0.592,372,0,3800,3800,0,0.237,0.237,0.064,4491,,
07.07.2018 04:00 - 07.07.2018 05:00,2018,7,7,4,7,27,23646,0.581,372,0,3352,3352,0,0.209,0.209,0.064,4492,,
07.07.2018 05:00 - 07.07.2018 06:00,2018,7,7,5,7,27,23345,0.574,365,0,3166,3166,0,0.197,0.197,0.063,4493,,
07.07.2018 06:00 - 07.07.2018 07:00,2018,7,7,6,7,27,23322,0.573,248,0,3129,3129,0,0.195,0.195,0.043,4494,,
07.07.2018 07:00 - 07.07.2018 08:00,2018,7,7,7,7,27,23860,0.586,290,0,2953,2953,0,0.184,0.184,0.05,4495,,
07.07.2018 08:00 - 07.07.2018 09:00,2018,7,7,8,7,27,25560,0.628,917,0,2337,2337,0,0.145,0.145,0.158,4496,,
07.07.2018 09:00 - 07.07.2018 10:00,2018,7,7,9,7,27,27849,0.684,2515,0,1627,1627,0,0.101,0.101,0.434,4497,,
07.07.2018 10:00 - 07.07.2018 11:00,2018,7,7,10,7,27,29616,0.728,3988,0,1668,1668,0,0.104,0.104,0.689,4498,,
07.07.2018 11:00 - 07.07.2018 12:00,2018,7,7,11,7,27,30494,0.749,4645,0,1965,1965,0,0.122,0.122,0.802,4499,,
