  615742 PPushes remaining with PInf 6.2768697e+00             26176s
  476680 PPushes remaining with PInf 6.2768697e+00             29222s
  427202 PPushes remaining with PInf 6.2768697e+00             29234s
  409199 PPushes remaining with PInf 6.2768697e+00             29237s
  400796 PPushes remaining with PInf 6.2768697e+00             29241s
  397818 PPushes remaining with PInf 6.2768697e+00             29246s
  393939 PPushes remaining with PInf 6.2768697e+00             29253s
  391358 PPushes remaining with PInf 6.2768697e+00             29257s
  389052 PPushes remaining with PInf 6.2768697e+00             29262s
  387075 PPushes remaining with PInf 6.2768697e+00             29267s
  385311 PPushes remaining with PInf 6.2768697e+00             29279s
  384408 PPushes remaining with PInf 6.2768697e+00             29293s
  383445 PPushes remaining with PInf 6.2768697e+00             29308s
  382431 PPushes remaining with PInf 6.2768697e+00             29324s
  381601 PPushes remaining with PInf 6.2768697e+00             29337s
  380830 PPushes remaining with PInf 6.2768697e+00             29350s
  380090 PPushes remaining with PInf 6.2768697e+00             29364s
  379350 PPushes remaining with PInf 6.2768697e+00             29376s
  377946 PPushes remaining with PInf 6.2768697e+00             29382s
  376582 PPushes remaining with PInf 6.2768697e+00             29387s
  375229 PPushes remaining with PInf 6.2768697e+00             29392s
  374552 PPushes remaining with PInf 6.2768697e+00             29395s
  373199 PPushes remaining with PInf 6.2768697e+00             29400s
  371837 PPushes remaining with PInf 6.2768697e+00             29406s
  370417 PPushes remaining with PInf 6.2768697e+00             29411s
  368211 PPushes remaining with PInf 6.2768697e+00             29417s
  366805 PPushes remaining with PInf 6.2768697e+00             29422s
  365445 PPushes remaining with PInf 6.2768697e+00             29427s
  364090 PPushes remaining with PInf 6.2768697e+00             29432s
  362721 PPushes remaining with PInf 6.2768697e+00             29438s
  362039 PPushes remaining with PInf 6.2768697e+00             29440s
  360686 PPushes remaining with PInf 6.2768697e+00             29445s
  359318 PPushes remaining with PInf 6.2768697e+00             29450s
  357958 PPushes remaining with PInf 6.2768697e+00             29455s
  356588 PPushes remaining with PInf 6.2768697e+00             29461s
  355215 PPushes remaining with PInf 6.2768697e+00             29465s
  353848 PPushes remaining with PInf 6.2768697e+00             29470s
  352481 PPushes remaining with PInf 6.2768697e+00             29475s
  350450 PPushes remaining with PInf 6.2768697e+00             29482s
  349080 PPushes remaining with PInf 6.2768697e+00             29487s
  347697 PPushes remaining with PInf 6.2768697e+00             29492s
  346270 PPushes remaining with PInf 6.2768697e+00             29497s
  344896 PPushes remaining with PInf 6.2768697e+00             29502s
  343515 PPushes remaining with PInf 6.2768697e+00             29507s
  342156 PPushes remaining with PInf 6.2768697e+00             29512s
  340802 PPushes remaining with PInf 6.2768697e+00             29516s
  339431 PPushes remaining with PInf 6.2768697e+00             29521s
  338042 PPushes remaining with PInf 6.2768697e+00             29526s
  336527 PPushes remaining with PInf 6.2768697e+00             29531s
  334671 PPushes remaining with PInf 6.2768697e+00             29536s
  291997 PPushes remaining with PInf 6.2768697e+00             29541s
  290649 PPushes remaining with PInf 6.2768697e+00             29546s
  289301 PPushes remaining with PInf 6.2768697e+00             29550s
  287279 PPushes remaining with PInf 6.2768697e+00             29557s
  285931 PPushes remaining with PInf 6.2768697e+00             29562s
  284583 PPushes remaining with PInf 6.2768697e+00             29566s
  283235 PPushes remaining with PInf 6.2768697e+00             29571s
  281887 PPushes remaining with PInf 6.2768697e+00             29575s
  279865 PPushes remaining with PInf 6.2768697e+00             29582s
  278517 PPushes remaining with PInf 6.2768697e+00             29586s
  277169 PPushes remaining with PInf 6.2768697e+00             29591s
  275821 PPushes remaining with PInf 6.2768697e+00             29595s
  273799 PPushes remaining with PInf 6.2768697e+00             29602s
  272451 PPushes remaining with PInf 6.2768697e+00             29607s
  271103 PPushes remaining with PInf 6.2768697e+00             29611s
  269755 PPushes remaining with PInf 6.2768697e+00             29615s
  267733 PPushes remaining with PInf 6.2768697e+00             29622s
  266385 PPushes remaining with PInf 6.2768697e+00             29627s
  265037 PPushes remaining with PInf 6.2768697e+00             29631s
  263689 PPushes remaining with PInf 6.2768697e+00             29636s
  262341 PPushes remaining with PInf 6.2768697e+00             29641s
  260993 PPushes remaining with PInf 6.2768697e+00             29645s
  258971 PPushes remaining with PInf 6.2768697e+00             29652s
  257623 PPushes remaining with PInf 6.2768697e+00             29657s
  256275 PPushes remaining with PInf 6.2768697e+00             29661s
  254927 PPushes remaining with PInf 6.2768697e+00             29666s
  253579 PPushes remaining with PInf 6.2768697e+00             29670s
  251557 PPushes remaining with PInf 6.2768697e+00             29677s
  250209 PPushes remaining with PInf 6.2768697e+00             29682s
  248861 PPushes remaining with PInf 6.2768697e+00             29687s
  247513 PPushes remaining with PInf 6.2768697e+00             29692s
  246165 PPushes remaining with PInf 6.2768697e+00             29697s
  244817 PPushes remaining with PInf 6.2768697e+00             29701s
  243469 PPushes remaining with PInf 6.2768697e+00             29706s
  242121 PPushes remaining with PInf 6.2768697e+00             29711s
  240773 PPushes remaining with PInf 6.2768697e+00             29717s
  240099 PPushes remaining with PInf 6.2768697e+00             29722s
  239425 PPushes remaining with PInf 6.2768697e+00             29727s
  238751 PPushes remaining with PInf 6.2768697e+00             29733s
  238077 PPushes remaining with PInf 6.2768697e+00             29737s
  237403 PPushes remaining with PInf 6.2768697e+00             29743s
  236729 PPushes remaining with PInf 6.2768697e+00             29749s
  236055 PPushes remaining with PInf 6.2768697e+00             29755s
  235381 PPushes remaining with PInf 6.2768697e+00             29760s
  234707 PPushes remaining with PInf 6.2768697e+00             29767s
  234033 PPushes remaining with PInf 6.2768697e+00             29772s
  233359 PPushes remaining with PInf 6.2768697e+00             29778s
  232685 PPushes remaining with PInf 6.2768697e+00             29783s
  232011 PPushes remaining with PInf 6.2768697e+00             29790s
  231337 PPushes remaining with PInf 6.2768697e+00             29796s
  230663 PPushes remaining with PInf 6.2768697e+00             29801s
  229989 PPushes remaining with PInf 6.2768697e+00             29808s
  229315 PPushes remaining with PInf 6.2768697e+00             29815s
  227967 PPushes remaining with PInf 6.2768697e+00             29826s
  227293 PPushes remaining with PInf 6.2768697e+00             29830s
  226619 PPushes remaining with PInf 6.2768697e+00             29835s
  225945 PPushes remaining with PInf 6.2768697e+00             29841s
  225271 PPushes remaining with PInf 6.2768697e+00             29848s
  224597 PPushes remaining with PInf 6.2768697e+00             29855s
  223923 PPushes remaining with PInf 6.2768697e+00             29861s
  223249 PPushes remaining with PInf 6.2768697e+00             29868s
  222575 PPushes remaining with PInf 6.2768697e+00             29873s
  221901 PPushes remaining with PInf 6.2768697e+00             29878s
  221227 PPushes remaining with PInf 6.2768697e+00             29885s
  220553 PPushes remaining with PInf 6.2768697e+00             29890s
  219879 PPushes remaining with PInf 6.2768697e+00             29896s
  219205 PPushes remaining with PInf 6.2768697e+00             29901s
  218531 PPushes remaining with PInf 6.2768697e+00             29907s
  217857 PPushes remaining with PInf 6.2768697e+00             29911s
  217183 PPushes remaining with PInf 6.2768697e+00             29916s
  216509 PPushes remaining with PInf 6.2768697e+00             29921s
  215835 PPushes remaining with PInf 6.2768697e+00             29928s
  215161 PPushes remaining with PInf 6.2768697e+00             29931s
  214487 PPushes remaining with PInf 6.2768697e+00             29937s
  213813 PPushes remaining with PInf 6.2768697e+00             29943s
  213139 PPushes remaining with PInf 6.2768697e+00             29947s
  212465 PPushes remaining with PInf 6.2768697e+00             29953s
  211791 PPushes remaining with PInf 6.2768697e+00             29957s
  211117 PPushes remaining with PInf 6.2768697e+00             29962s
  210443 PPushes remaining with PInf 6.2768697e+00             29966s
  209769 PPushes remaining with PInf 6.2768697e+00             29973s
  209095 PPushes remaining with PInf 6.2768697e+00             29977s
  208421 PPushes remaining with PInf 6.2768697e+00             29983s
  207747 PPushes remaining with PInf 6.2768697e+00             29989s
  207073 PPushes remaining with PInf 6.2768697e+00             29993s
  206399 PPushes remaining with PInf 6.2768697e+00             29998s
  205725 PPushes remaining with PInf 6.2768697e+00             30004s
  205051 PPushes remaining with PInf 6.2768697e+00             30009s
  199463 PPushes remaining with PInf 6.2768697e+00             30016s
  198631 PPushes remaining with PInf 6.2768697e+00             30024s
  197752 PPushes remaining with PInf 6.2768697e+00             30026s
  196824 PPushes remaining with PInf 6.2768697e+00             30038s
  196002 PPushes remaining with PInf 6.2768697e+00             30052s
  195141 PPushes remaining with PInf 6.2768697e+00             30062s
  194273 PPushes remaining with PInf 6.2768697e+00             30072s
  193398 PPushes remaining with PInf 6.2768697e+00             30090s
  192553 PPushes remaining with PInf 6.2768697e+00             30105s
  191679 PPushes remaining with PInf 6.2768697e+00             30115s
  190725 PPushes remaining with PInf 6.2768697e+00             30130s
  189796 PPushes remaining with PInf 6.2768697e+00             30146s
  188862 PPushes remaining with PInf 5.7737313e+00             30164s
  187977 PPushes remaining with PInf 5.7737313e+00             30187s
  187047 PPushes remaining with PInf 5.7307472e+00             30211s
  186162 PPushes remaining with PInf 5.7163341e+00             30239s
  185279 PPushes remaining with PInf 5.6503685e+00             30266s
  131084 PPushes remaining with PInf 2.7834041e+00             33915s
   49967 PPushes remaining with PInf 2.6401094e-06             38202s
   20678 PPushes remaining with PInf 0.0000000e+00             38235s
    2677 PPushes remaining with PInf 0.0000000e+00             38250s
       2 PPushes remaining with PInf 0.0000000e+00             38312s
       0 PPushes remaining with PInf 2.8436809e-05             38361s

  Push phase complete: Pinf 2.8436809e-05, Dinf 2.8372012e+02  38362s

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  912332    1.5444719e+05   0.000000e+00   2.837201e+02  38417s
  913005    1.5444310e+05   0.000000e+00   1.151098e+03  38647s
  913655    1.5443882e+05   8.008799e-06   1.251165e+06  38881s
  914265    1.5443601e+05   0.000000e+00   1.415346e+03  39095s
  914855    1.5443336e+05   0.000000e+00   3.851417e+02  39302s
  915425    1.5443191e+05   0.000000e+00   2.628819e+02  39509s
  915975    1.5443090e+05   0.000000e+00   3.103585e+02  39704s
  916535    1.5442964e+05   0.000000e+00   3.506767e+02  39904s
  917095    1.5442874e+05   0.000000e+00   1.561779e+02  40073s
  917645    1.5442801e+05   0.000000e+00   9.426777e+01  40252s
  918195    1.5442748e+05   0.000000e+00   1.501421e+02  40424s
  918795    1.5442726e+05   0.000000e+00   7.606431e+01  40575s
  919455    1.5442688e+05   0.000000e+00   1.397596e+04  40706s
  919995    1.5442646e+05   0.000000e+00   1.703449e+04  40811s
  920668    1.5442611e+05   0.000000e+00   7.183418e+03  40874s
  921128    1.5442586e+05   0.000000e+00   2.981521e+01  41001s
  921608    1.5442564e+05   0.000000e+00   4.380438e+01  41153s
  922281    1.5442515e+05   0.000000e+00   1.183273e+03  41316s
  922954    1.5442439e+05   0.000000e+00   1.298800e+03  41430s
  923627    1.5442409e+05   0.000000e+00   1.332620e+03  41538s
  924300    1.5442392e+05   0.000000e+00   3.708352e+02  41628s
  925301    1.5442344e+05   0.000000e+00   8.833851e+02  41756s
  925861    1.5442326e+05   0.000000e+00   5.701134e+00  41860s
  926261    1.5442321e+05   0.000000e+00   7.399082e+00  42015s
  926771    1.5442316e+05   0.000000e+00   1.240134e+01  42193s
  927444    1.5442307e+05   0.000000e+00   3.169124e+00  42362s
  928144    1.5442293e+05   0.000000e+00   1.808578e+02  42459s
  928694    1.5442289e+05   0.000000e+00   2.386105e-01  42669s
  929234    1.5442284e+05   0.000000e+00   4.924146e-02  42865s
  929804    1.5442281e+05   0.000000e+00   5.445637e-01  43036s
  930425    1.5442281e+05   0.000000e+00   0.000000e+00  43171s
  930425    1.5442281e+05   0.000000e+00   3.000000e-06  43201s
Extra simplex iterations after uncrush: 43
  930468    1.5442281e+05   0.000000e+00   0.000000e+00  43281s

Solved with barrier
Solved in 930468 iterations and 43293.54 seconds (7743.05 work units)
Optimal objective  1.544228114e+05

User-callback calls 3967008, time in user-callback 6.44 sec
