Demand_ftr,Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
23086.38772,0.908634963,0.000140082,0.778774813,0.934207981,11191.97273,0
23187.39097,0.912610253,0.007144835,0.78540402,0.936074627,11191.97273,0
23202.36761,0.913199704,0.017124838,0.747264865,0.934316271,11191.97273,0
23198.48032,0.913046708,0.023620164,0.756758206,0.935462918,11191.97273,0
23186.43512,0.912572632,0.025899665,0.768948345,0.93588845,11191.97273,0
23161.59527,0.911594984,0.014053679,0.781190753,0.93679841,11191.97273,0
23147.79317,0.911051761,0.010283488,0.795716646,0.93718127,11191.97273,0
23212.74437,0.913608113,0.001281546,0.811415651,0.937420988,11191.97273,0
23318.17796,0.917757772,0,0.824241331,0.937491825,11191.97273,0
23295.32599,0.916858363,0,0.834941124,0.937497902,11191.97273,0
23229.44597,0.914265455,0,0.835839829,0.937471506,11191.97273,0
22851.5874,0.899393682,0,0.831795443,0.937419993,11191.97273,0
22508.68007,0.885897522,0,0.832456315,0.937111358,11191.97273,0
22126.90472,0.870871593,0,0.835780941,0.93702933,11191.97273,0
21356.57708,0.840553007,0,0.804893979,0.937486205,11191.97273,0
20572.27041,0.809684234,0,0.839608686,0.937404795,11191.97273,0
20218.95683,0.795778504,0,0.858802292,0.937098998,11191.97273,0
20067.54409,0.789819196,0,0.867408054,0.936272323,11191.97273,0
20035.09184,0.788541939,0,0.870183132,0.93448869,11191.97273,0
20067.50969,0.789817842,0,0.871546084,0.926684363,11191.97273,0
20857.90285,0.820926167,0,0.868074145,0.918389894,11191.97273,0
22418.36072,0.88234273,0,0.864637882,0.907205128,11191.97273,0
23300.31411,0.917054686,0,0.858697255,0.893155609,11191.97273,0
22992.33588,0.904933267,0,0.852346569,0.88336357,11191.97273,0
22896.23966,0.901151108,0.000105646,0.843306023,0.87499928,11191.97273,0
22932.88145,0.902593257,0.002437541,0.828183222,0.874039668,11191.97273,0
22928.75826,0.902430976,0.008847234,0.773939203,0.920521228,11191.97273,0
22921.95181,0.902163088,0.017421647,0.766055711,0.915413631,11191.97273,0
22912.2213,0.901780114,0.027520851,0.772761194,0.909557022,11191.97273,0
22906.95306,0.901572766,0.016986895,0.765959847,0.905627717,11191.97273,0
22892.31551,0.900996661,0.011571918,0.749609726,0.899513639,11191.97273,0
22975.90949,0.904286756,0.001935257,0.724094707,0.881766265,11191.97273,0
23121.80827,0.910029046,9.09E-08,0.697420193,0.863948553,11191.97273,0
23144.44155,0.910919848,0,0.676114446,0.846695471,11191.97273,0
23105.63743,0.909392594,0,0.649813593,0.820514825,11191.97273,0
22739.46531,0.894980777,0,0.624623426,0.783092568,11191.97273,0
22395.55053,0.881444965,0,0.597735334,0.752789099,11191.97273,0
22055.98498,0.868080331,0,0.575311339,0.734803878,11191.97273,0
21329.45203,0.839485418,0,0.539094412,0.745874033,11191.97273,0
20574.18949,0.809759765,0,0.537996439,0.737824196,11191.97273,0
20216.43328,0.795679182,0,0.530632965,0.711555165,11191.97273,0
20055.83185,0.789358225,0,0.514666788,0.695038292,11191.97273,0
20054.28995,0.789297539,0,0.497840564,0.680514564,11191.97273,0
20118.48556,0.791824152,0,0.479751166,0.656076189,11191.97273,0
20838.84479,0.820176079,0,0.463311593,0.636820967,11191.97273,0
