Demand_ftr,Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
141422.6468,0.937366494,0.10306337,0.011609728,0.074199099,1116.704506,3161.85682
140838.3784,0.933493892,0.150418789,0.010120965,0.090439037,1116.704506,3161.85682
140462.6937,0.931003808,0.154623181,0.011407247,0.117724315,1116.704506,3161.85682
140293.5171,0.929882485,0.147872453,0.015740296,0.143286827,1116.704506,3161.85682
140129.3135,0.928794123,0.120930608,0.020905887,0.164045159,1116.704506,3161.85682
140667.3074,0.932360012,0.067523653,0.027906404,0.191228387,1116.704506,3161.85682
142031.6823,0.941403255,0.005718098,0.037434001,0.22493833,1116.704506,3161.85682
142092.3881,0.94180562,0,0.043504698,0.256612227,1116.704506,3161.85682
141423.7194,0.937373603,0,0.044326913,0.264255362,1116.704506,3161.85682
135940.2269,0.901028348,0,0.041910369,0.251962605,1116.704506,3161.85682
125940.2575,0.834747335,0,0.03896945,0.237688442,1116.704506,3161.85682
118945.6683,0.788386348,0,0.037506403,0.224533236,1116.704506,3161.85682
112824.5426,0.747814783,0,0.03538605,0.204135265,1116.704506,3161.85682
109039.1256,0.722724579,0,0.039689834,0.22962634,1116.704506,3161.85682
108131.9243,0.716711538,0,0.043220008,0.264620066,1116.704506,3161.85682
107752.4089,0.714196064,0,0.045595694,0.288469887,1116.704506,3161.85682
107730.9501,0.714053832,0,0.047321809,0.315478643,1116.704506,3161.85682
108225.344,0.717330735,0,0.046523487,0.331417325,1116.704506,3161.85682
114790.9742,0.76084853,0,0.049423076,0.34019897,1116.704506,3161.85682
129947.5751,0.861308324,0,0.052503406,0.340230868,1116.704506,3161.85682
139133.9649,0.922196832,0,0.055729769,0.328293379,1116.704506,3161.85682
141701.4503,0.939214437,1.03E-09,0.058928151,0.323955112,1116.704506,3161.85682
142840.1776,0.94676206,0.004307723,0.060071899,0.319369291,1116.704506,3161.85682
142455.6614,0.94421344,0.028532995,0.065766223,0.31553213,1116.704506,3161.85682
142169.9349,0.94231961,0.049062033,0.053250046,0.30519395,1116.704506,3161.85682
142050.2089,0.941526051,0.075269821,0.051617265,0.290258091,1116.704506,3161.85682
141927.5437,0.940713012,0.074975079,0.054940819,0.291128658,1116.704506,3161.85682
141548.7387,0.938202246,0.067824277,0.062435707,0.316236629,1116.704506,3161.85682
141491.1671,0.937820654,0.047986961,0.065543611,0.344299761,1116.704506,3161.85682
141652.6127,0.938890736,0.02395929,0.071431748,0.362261714,1116.704506,3161.85682
142746.932,0.946144017,0.003136443,0.084446857,0.385346681,1116.704506,3161.85682
142835.33,0.94672993,0,0.094204959,0.396129937,1116.704506,3161.85682
